,StationID,Date,StationName,AverageTemp,MaxGust,MaxRelHumidity,ProvinceShort
410,10881,2015-08-23,OAKPOINT MARINE,13.1,82.0,,MB
411,1525,2011-06-22,BURWASH A,14.0,,,YT
412,3945,1994-04-04,RAINY RIVER,-8.0,,,ON
413,3394,2006-09-28,STONY RAPIDS A,6.2,0.0,,SK
414,43500,2015-07-13,CALLAGHAN VALLEY,14.0,0.0,,BC
415,3923,1988-07-06,RED LAKE A,23.1,43.0,,ON
416,3945,1992-01-09,RAINY RIVER-COOPER,-16.5,,,ON
417,3945,1996-09-03,RAINY RIVER,18.3,,,ON
418,6843,2018-05-19,SALMON ARM CS,17.8,0.0,,BC
419,49628,2018-07-06,DEASE LAKE A,15.5,0.0,,BC
420,7534,2022-10-18,BUFFALO NARROWS (AUT),12.2,,77.0,SK
421,1275,2006-07-13,KAMLOOPS A,20.7,54.0,,BC
422,1309,2021-10-22,100 MILE HOUSE 6NE,10.0,,,BC
423,3742,1989-07-12,GREAT FALLS,18.0,,,MB
424,3945,1997-05-20,RAINY RIVER,7.3,,,ON
425,3945,1997-12-22,RAINY RIVER,-4.8,,,ON
426,2778,1998-06-15,PETITOT LO,9.0,,,AB
427,2632,2011-06-18,WHITECOURT A,9.8,,,AB
428,3945,1992-11-18,RAINY RIVER-COOPER,-2.5,,,ON
429,3880,2013-07-29,ISLAND LAKE A,19.3,35.0,,MB
430,1275,2006-08-24,KAMLOOPS A,20.8,0.0,,BC
431,1535,2011-06-08,DAWSON CREEK A,,0.0,,BC
432,3945,1994-08-23,RAINY RIVER,20.0,,,ON
433,655,2010-07-17,VANDERHOOF,15.5,,,BC
434,2778,1998-07-15,PETITOT LO,10.5,,,AB
435,3945,1994-12-19,RAINY RIVER,-7.0,,,ON
436,52602,2022-08-16,FORT GOOD HOPE A,,,,NT
437,1043,2003-10-17,OSOYOOS WEST,18.0,,,BC
438,596,2007-06-08,HORSEFLY LAKE GRUHS LAKE,13.5,,,BC
439,44927,2021-04-26,LYTTON RCS,11.4,51.0,93.0,BC
440,1656,1995-07-10,FORT SIMPSON A,14.7,0.0,82.0,NT
441,1705,2005-09-30,WRIGLEY A,1.0,,,NT
442,655,2019-07-23,VANDERHOOF,20.0,,,BC
443,52939,2015-11-26,CHETWYND A,-2.1,,,BC
444,1535,2006-10-01,DAWSON A,3.0,,,YT
445,10183,2011-08-14,RED EARTH LO,,,,AB
446,1525,2011-08-19,BURWASH A,,,,YT
447,1586,1995-07-31,PELLY RANCH,14.3,,,YT
448,3945,1991-11-06,RAINY RIVER-COOPER,-15.0,,,ON
449,31468,2012-01-20,PEORIA AGDM,,0.0,,AB
450,3945,1995-11-09,RAINY RIVER,-9.3,,,ON
451,52419,2021-07-29,RED LAKE A,15.4,43.0,90.0,ON
452,3853,2021-07-16,MCCREARY,27.3,50.0,77.0,MB
453,3945,1995-05-21,RAINY RIVER,8.5,,,ON
454,44927,2021-04-14,LYTTON RCS,11.4,,83.0,BC
455,10186,2021-06-12,PINAWA CANWARN,,,,MB
456,31469,2015-08-14,FAIRVIEW AGDM,12.4,46.0,,AB
457,50757,2022-10-08,FORT CHIPEWYAN RCS,6.6,,98.0,AB
458,2592,2003-08-11,ROUND HILL LO,15.5,,,AB
459,6843,2018-08-17,SALMON ARM CS,19.2,,94.0,BC
460,1340,2015-08-06,VAVENBY,17.0,,,BC
461,3945,1992-02-16,RAINY RIVER-COOPER,-3.5,,,ON
462,655,2010-08-04,VANDERHOOF,19.3,,,BC
463,2632,2011-07-06,WHITECOURT A,17.6,,,AB
464,10760,2005-07-15,LITTLE CHICAGO,17.6,,,NT
465,3375,1998-08-23,ISLAND FALLS,18.5,,,SK
466,2803,2006-08-15,SWEATHOUSE LO,11.5,,,AB
467,4132,2002-06-15,SUDBURY A,13.4,33.0,96.0,ON
468,10186,2017-06-14,PINAWA CANWARN,,,,MB
469,6843,2018-06-30,SALMON ARM CS,16.9,57.0,,BC
470,53027,2022-07-12,TESLIN A,9.9,48.0,72.0,YT
471,47075,2022-09-15,HAWK HILLS AGCM,11.2,,98.0,AB
472,3945,1996-05-05,RAINY RIVER,8.5,,,ON
473,1596,2011-09-29,SHINGLE POINT A,0.4,0.0,,YT
474,48948,2011-08-05,EDSON,15.7,0.0,,AB
475,3867,1998-06-12,NORWAY HOUSE FORESTRY,20.0,,,MB
476,1525,2004-07-12,BURWASH A,13.8,,,YT
477,3923,1990-09-30,RED LAKE A,4.1,0.0,,ON
478,3945,1993-05-14,RAINY RIVER-COOPER,10.5,,,ON
479,3741,2018-07-21,GRAND RAPIDS HYDRO,18.0,,,MB
480,3375,1998-05-24,ISLAND FALLS,8.3,,,SK
481,3945,1992-12-25,RAINY RIVER-COOPER,-22.0,,,ON
482,2632,2011-10-08,WHITECOURT A,6.2,,,AB
483,3945,1994-08-13,RAINY RIVER,13.3,,,ON
484,3945,1996-05-28,RAINY RIVER,13.5,,,ON
485,3641,2012-07-04,OAKBANK,,,,MB
486,53027,2022-07-24,TESLIN A,10.3,,95.0,YT
487,1572,2001-06-27,MAYO A,15.4,,70.0,YT
488,47128,2017-04-24,FORT ASSINIBOINE AGCM,0.2,0.0,,AB
489,3880,2013-08-06,ISLAND LAKE A,10.2,33.0,,MB
490,2778,1998-06-09,PETITOT LO,21.5,,,AB
491,10932,2005-02-18,GARDEN RIVER,-13.0,,,AB
492,48948,2011-05-28,EDSON,10.6,37.0,,AB
493,2778,1998-06-17,PETITOT LO,14.5,,,AB
494,2803,2006-09-07,SWEATHOUSE LO,17.5,,,AB
495,44927,2015-08-13,LYTTON RCS,29.7,59.0,,BC
496,27388,2004-05-27,LILLOOET,15.6,,,BC
497,1340,2015-10-21,VAVENBY,6.8,,,BC
498,29555,2001-09-07,WASKWATIM LAKE,13.8,,,MB
499,47128,2017-07-30,FORT ASSINIBOINE AGCM,18.4,54.0,,AB
500,10881,2015-07-22,OAKPOINT MARINE,21.3,33.0,,MB
501,4132,1999-06-03,SUDBURY A,13.9,59.0,90.0,ON
502,10932,2005-01-29,GARDEN RIVER,-19.8,,,AB
503,27378,2014-06-01,BANFF CS,10.6,0.0,,AB
504,10941,2006-04-15,KEY LAKE A,5.5,,,SK
505,44927,2015-06-25,LYTTON RCS,25.4,59.0,,BC
506,3950,1987-08-20,STRATTON ROMYN,,,,ON
507,650,2018-04-22,SPOKIN LAKE 4E,0.0,,,BC
508,1194,2021-08-16,KIMBERLEY PCC,19.0,,,BC
509,1535,2006-07-05,DAWSON A,17.5,,,YT
510,44343,2014-07-06,MINE CENTRE SOUTHWEST,21.0,,,ON
511,3667,2014-09-04,ST LABRE,,,,MB
512,10941,2006-04-09,KEY LAKE A,3.1,,,SK
513,655,2006-07-28,VANDERHOOF,16.5,,,BC
514,4236,2015-06-04,BROCKVILLE PCC,17.0,,,ON
515,47087,2012-09-10,LA GLACE AGCM,9.3,59.0,73.0,AB
516,53027,2022-07-19,TESLIN A,14.7,43.0,67.0,YT
517,10932,2005-03-31,GARDEN RIVER,2.5,,,AB
518,655,2010-02-27,VANDERHOOF,2.3,,,BC
519,53358,2022-07-14,ISLAND LAKE SOUTH,16.4,,88.0,AB
520,3858,2007-05-01,FLIN FLON A,8.0,,,MB
521,1535,2006-07-03,DAWSON A,16.3,,,YT
522,655,2017-05-25,VANDERHOOF,13.5,,,BC
523,1596,2011-07-16,SHINGLE POINT A,14.9,33.0,,YT
524,53358,2022-05-23,ISLAND LAKE SOUTH,12.7,32.0,90.0,AB
525,54658,2018-08-13,CROSS LAKE JENPEG 2,10.0,,,MB
526,7534,2018-06-03,BUFFALO NARROWS (AUT),10.2,0.0,,SK
527,8092,2017-07-21,PUNTZI MOUNTAIN (AUT),11.5,0.0,,BC
528,655,2010-05-15,VANDERHOOF,13.0,,,BC
529,52398,2018-07-31,CLEARWATER AUTO,25.1,,60.0,BC
530,47147,2012-09-10,LA CRETE AGCM,13.7,35.0,88.0,AB
531,10881,2015-07-06,OAKPOINT MARINE,13.2,37.0,,MB
532,53022,2019-07-03,DAWSON CITY A,17.1,,73.0,YT
533,3945,1991-08-16,RAINY RIVER-COOPER,19.0,,,ON
534,3923,1991-07-26,RED LAKE A,14.3,33.0,,ON
535,51798,2014-08-26,WASECA RCS,16.2,0.0,,SK
536,10941,2006-05-27,KEY LAKE A,6.3,,,SK
537,3641,2012-07-12,OAKBANK,,,,MB
538,10183,2011-10-02,RED EARTH,5.5,0.0,91.0,AB
539,655,2018-08-25,VANDERHOOF,15.8,,,BC
540,27378,2014-06-11,BANFF CS,10.5,33.0,,AB
541,3945,1992-09-02,RAINY RIVER-COOPER,16.0,,,ON
542,52939,2015-06-24,CHETWYND A,16.5,,,BC
543,3945,1994-10-21,RAINY RIVER,11.8,,,ON
544,3394,2006-11-20,STONY RAPIDS A,-7.9,41.0,,SK
545,655,2018-10-27,VANDERHOOF,4.5,,,BC
546,3945,1995-12-03,RAINY RIVER,-6.5,,,ON
547,6108,2005-08-06,LAKE ALMA,22.0,,,SK
548,655,2006-09-14,VANDERHOOF,6.3,,,BC
549,3945,1993-09-03,RAINY RIVER,13.5,,,ON
550,47147,2021-07-08,LA CRETE AGCM,24.1,,80.0,AB
551,10890,2015-06-25,CROWSNEST,16.2,41.0,,AB
552,3867,1998-09-04,NORWAY HOUSE FORESTRY,17.5,,,MB
553,776,2018-08-03,HANEY UBC RF ADMIN,18.0,,,BC
554,3880,2011-09-02,ISLAND LAKE A,14.4,32.0,,MB
555,3923,1988-06-13,RED LAKE A,19.6,0.0,,ON
556,1275,2006-08-03,KAMLOOPS A,20.6,0.0,,BC
557,2632,2011-10-01,WHITECOURT A,7.9,,,AB
558,10890,2015-08-13,CROWSNEST,19.1,52.0,,AB
559,48872,2021-07-19,KEY LAKE,16.3,,83.0,SK
560,3950,1987-09-24,STRATTON ROMYN,,,,ON
561,7534,2018-05-18,BUFFALO NARROWS (AUT),11.5,0.0,,SK
562,27339,2007-08-14,MACMILLAN PASS,10.4,0.0,,YT
563,3945,1991-08-26,RAINY RIVER-COOPER,,,,ON
564,3867,1998-06-28,NORWAY HOUSE FORESTRY,18.5,,,MB
565,1340,2015-10-23,VAVENBY,4.8,,,BC
566,10186,2017-07-18,PINAWA CANWARN,,,,MB
567,10941,2006-04-14,KEY LAKE A,3.2,,,SK
568,3945,1996-07-14,RAINY RIVER,18.3,,,ON
569,8092,2017-02-27,PUNTZI MOUNTAIN (AUT),-12.0,0.0,,BC
570,1275,2006-09-06,KAMLOOPS A,22.3,0.0,,BC
571,1596,2011-09-11,SHINGLE POINT A,7.6,46.0,,YT
572,3945,1994-07-21,RAINY RIVER,19.5,,,ON
573,31468,2011-10-02,PEORIA AGDM,5.8,0.0,,AB
574,3945,1997-01-28,RAINY RIVER,-26.5,,,ON
575,7290,2020-05-01,GRAND RAPIDS (AUT),3.5,39.0,96.0,MB
576,52398,2018-10-20,CLEARWATER AUTO,6.0,,87.0,BC
577,617,2017-06-20,MCLEESE LAKE GRANITE MT,13.8,,,BC
578,2765,1999-08-19,PANNY LO,20.8,,,AB
579,6108,2005-07-08,LAKE ALMA,24.0,,,SK
580,27378,2014-05-08,BANFF CS,4.7,33.0,,AB
581,1255,2009-08-12,CLINTON (AUT),12.0,44.0,73.0,BC
582,10186,2021-07-13,PINAWA CANWARN,,,,MB
583,47087,2015-08-18,LA GLACE AGCM,,,,AB
584,51798,2014-08-17,WASECA RCS,20.5,33.0,,SK
585,1518,2009-07-06,BEAVER CREEK A,16.0,,,YT
586,1309,2021-09-10,100 MILE HOUSE 6NE,14.0,,,BC
587,8872,2006-06-19,WATERTON RED ROCK,9.9,,,AB
588,29371,2008-08-16,LA RONGE RCS,22.2,32.0,94.0,SK
589,8979,2010-08-10,ROCK RIVER,13.6,0.0,,YT
590,655,2018-11-21,VANDERHOOF,2.5,,,BC
591,1656,1995-08-27,FORT SIMPSON A,6.0,0.0,98.0,NT
592,10186,2021-06-14,PINAWA CANWARN,,,,MB
593,1705,2005-10-04,WRIGLEY A,,,,NT
594,3867,1998-07-10,NORWAY HOUSE FORESTRY,24.0,,,MB
595,31468,2012-08-27,PEORIA AGDM,16.9,0.0,,AB
596,1572,2001-09-19,MAYO A,9.9,0.0,97.0,YT
597,51798,2014-05-14,WASECA RCS,11.2,37.0,,SK
598,3945,1996-02-25,RAINY RIVER,-16.8,,,ON
599,535,2014-09-23,OOTSA L SKINS L SPILLWAY,11.5,,,BC
600,10881,2015-05-29,OAKPOINT MARINE,5.5,52.0,,MB
601,44927,2015-07-15,LYTTON RCS,23.7,57.0,,BC
602,1115,2021-10-17,DUNCAN LAKE DAM,8.0,,,BC
603,47075,2022-07-04,HAWK HILLS AGCM,16.8,31.0,86.0,AB
604,47087,2010-07-27,LA GLACE AGCM,14.3,0.0,97.0,AB
605,3945,1994-08-17,RAINY RIVER,20.0,,,ON
606,47087,2010-08-15,LA GLACE AGCM,16.1,0.0,,AB
607,1535,2006-07-11,DAWSON A,17.0,,,YT
608,1398,2016-03-06,CHARLIE LAKE,-9.5,,,BC
609,27378,2014-08-19,BANFF CS,16.4,0.0,,AB
610,6811,2018-07-29,SHERINGHAM POINT,,38.0,,BC
611,51538,2017-09-30,FORT ST JAMES AUTO,7.5,35.0,,BC
612,3775,2017-05-20,BEAVER MINES,9.9,0.0,,AB
613,10217,2018-06-22,GILLAM A,,,,MB
614,47128,2017-02-07,FORT ASSINIBOINE AGCM,-22.8,0.0,,AB
615,10867,2022-10-11,COLVILLE LAKE A,-3.1,42.0,94.0,NT
616,3775,2017-07-02,BEAVER MINES,18.4,35.0,,AB
617,655,2018-03-03,VANDERHOOF,-17.3,,,BC
618,5017,2010-05-22,CASTLE ROCK 6 NORTH,9.0,,,BC
619,617,2017-10-17,MCLEESE LAKE GRANITE MT,4.5,,,BC
620,52939,2015-04-07,CHETWYND A,4.4,,,BC
621,3945,1993-04-22,RAINY RIVER-COOPER,11.8,,,ON
622,6873,1998-06-21,COLLINS BAY CAMECO,12.5,,,SK
623,3879,1988-06-02,GODS LAKE NARROWS A,16.3,,,MB
624,3945,1994-02-10,RAINY RIVER,-21.3,,,ON
625,535,2014-07-20,OOTSA L SKINS L SPILLWAY,13.0,,,BC
626,3394,2006-08-16,STONY RAPIDS A,14.4,44.0,,SK
627,53358,2022-06-22,ISLAND LAKE SOUTH,15.7,,99.0,AB
628,51538,2021-10-28,FORT ST JAMES AUTO,3.6,,93.0,BC
629,4236,2015-09-03,BROCKVILLE PCC,23.5,,,ON
630,44927,2015-07-01,LYTTON RCS,28.0,0.0,,BC
631,8092,2017-06-04,PUNTZI MOUNTAIN (AUT),8.0,0.0,,BC
632,1613,2013-06-21,TUCHITUA,,,,YT
633,1106,2021-06-18,CASTLEGAR BCHPA DAM,19.5,,,BC
634,50777,2015-10-17,SLAVE LAKE RCS,9.1,33.0,,AB
635,10183,2011-11-20,RED EARTH,-21.7,0.0,85.0,AB
636,1240,2009-10-18,BRIDGE LAKE 2,6.0,,,BC
637,655,2018-11-19,VANDERHOOF,-2.0,,,BC
638,10183,2011-08-18,RED EARTH,12.7,0.0,94.0,AB
639,52602,2022-10-04,FORT GOOD HOPE A,0.8,32.0,97.0,NT
640,4132,2002-08-21,SUDBURY A,16.5,0.0,99.0,ON
641,30494,2021-05-26,TATLAYOKO LAKE RCS,10.1,53.0,89.0,BC
642,2726,2012-07-04,HIGH LEVEL A,19.5,,,AB
643,3775,2017-05-09,BEAVER MINES,10.3,0.0,,AB
644,3879,1988-09-24,GODS LAKE NARROWS A,,,,MB
645,650,2017-06-10,SPOKIN LAKE 4E,6.3,,,BC
646,650,2018-04-21,SPOKIN LAKE 4E,4.5,,,BC
647,6108,2005-05-09,LAKE ALMA,12.0,,,SK
648,31469,2015-11-02,FAIRVIEW AGDM,-1.8,0.0,,AB
649,31468,2012-02-29,PEORIA AGDM,-12.8,0.0,,AB
650,3950,1987-08-19,STRATTON ROMYN,,,,ON
651,50622,2019-07-23,HIGH LEVEL A,22.5,,,AB
652,27378,2014-07-27,BANFF CS,13.7,0.0,,AB
653,1032,2009-07-26,OKANAGAN CENTRE,23.8,,,BC
654,10867,2022-08-16,COLVILLE LAKE A,12.4,33.0,100.0,NT
655,776,2018-06-10,HANEY UBC RF ADMIN,12.3,,,BC
656,8935,2014-09-11,FORT RELIANCE (AUT),7.2,33.0,,NT
657,10186,2021-06-13,PINAWA CANWARN,,,,MB
658,10890,2015-07-07,CROWSNEST,16.1,48.0,,AB
659,47071,2020-09-05,EAGLESHAM AGCM,11.5,35.0,100.0,AB
660,1106,2017-10-01,CASTLEGAR BCHPA DAM,,,,BC
661,31468,2011-08-18,PEORIA AGDM,10.6,0.0,99.0,AB
662,3880,2011-06-12,ISLAND LAKE A,18.5,0.0,,MB
663,8092,2010-07-10,PUNTZI MOUNTAIN (AUT),20.0,0.0,63.0,BC
664,655,2006-10-20,VANDERHOOF,6.0,,,BC
665,51538,2017-08-28,FORT ST JAMES AUTO,14.7,0.0,,BC
666,557,2004-07-01,FRASER LAKE NORTH SHORE,18.5,,,BC
667,1194,2021-07-13,KIMBERLEY PCC,24.5,,,BC
668,557,2004-09-12,FRASER LAKE NORTH SHORE,9.3,,,BC
669,3880,2013-08-27,ISLAND LAKE A,16.6,0.0,,MB
670,2650,1995-07-12,AMBER LO,15.0,,,AB
671,655,2017-08-11,VANDERHOOF,18.3,,,BC
672,3923,1991-06-30,RED LAKE A,15.5,43.0,,ON
673,470,2018-08-29,HOUSTON,13.8,,,BC
674,655,2017-05-23,VANDERHOOF,14.5,,,BC
675,10186,2021-04-09,PINAWA CANWARN,,,,MB
676,1535,2006-10-03,DAWSON A,3.3,,,YT
677,3945,1994-12-03,RAINY RIVER,0.5,,,ON
678,1167,2015-10-29,BAYNES LAKE KOOTENAY RIVER,6.5,,,BC
679,655,2019-06-16,VANDERHOOF,21.3,,,BC
680,51798,2014-07-22,WASECA RCS,16.4,0.0,,SK
681,51798,2014-09-05,WASECA RCS,12.3,0.0,,SK
682,8979,2010-10-07,ROCK RIVER,-3.1,0.0,,YT
683,541,2006-09-16,PUNTCHESAKUT LAKE,5.5,,,BC
684,27339,2007-10-27,MACMILLAN PASS,-6.5,0.0,95.0,YT
685,3945,1992-07-11,RAINY RIVER-COOPER,15.5,,,ON
686,3880,2013-08-25,ISLAND LAKE A,18.3,0.0,,MB
687,44343,2014-08-28,MINE CENTRE SOUTHWEST,14.5,,,ON
688,1167,2015-11-07,BAYNES LAKE KOOTENAY RIVER,4.0,,,BC
689,2592,2003-08-08,ROUND HILL LO,16.8,,,AB
690,2726,2012-07-12,HIGH LEVEL A,14.5,,,AB
691,31468,2011-12-24,PEORIA AGDM,2.2,0.0,,AB
692,47128,2017-04-07,FORT ASSINIBOINE AGCM,4.4,0.0,,AB
693,1674,2022-08-14,WHATI,20.1,34.0,82.0,NT
694,2778,1998-06-19,PETITOT LO,14.5,,,AB
695,7633,2005-09-13,NAGAGAMI (AUT),15.8,,,ON
696,3742,1989-07-14,GREAT FALLS,19.8,,,MB
697,51538,2017-08-26,FORT ST JAMES AUTO,13.9,33.0,,BC
698,650,2017-02-15,SPOKIN LAKE 4E,7.5,,,BC
699,53022,2019-08-26,DAWSON CITY A,11.1,,89.0,YT
700,557,2004-08-24,FRASER LAKE NORTH SHORE,10.3,,,BC
701,49628,2018-06-27,DEASE LAKE A,7.9,35.0,,BC
702,3880,2013-08-28,ISLAND LAKE A,17.9,0.0,,MB
703,3867,1998-07-19,NORWAY HOUSE FORESTRY,19.5,,,MB
704,8092,2017-06-05,PUNTZI MOUNTAIN (AUT),10.1,35.0,,BC
705,655,2006-10-11,VANDERHOOF,8.8,,,BC
706,3945,1995-05-27,RAINY RIVER,15.3,,,ON
707,47147,2021-09-19,LA CRETE AGCM,8.5,34.0,99.0,AB
708,48872,2021-08-18,KEY LAKE,10.6,,,SK
709,655,2010-01-12,VANDERHOOF,5.5,,,BC
710,3858,2007-06-07,FLIN FLON A,9.8,,,MB
711,2778,1998-08-18,PETITOT LO,15.5,,,AB
712,10881,2015-06-08,OAKPOINT MARINE,18.4,39.0,,MB
713,655,2018-05-09,VANDERHOOF,12.3,,,BC
714,1032,2009-08-13,OKANAGAN CENTRE,20.1,,,BC
715,3945,1997-03-11,RAINY RIVER,-10.5,,,ON
716,7534,2018-07-04,BUFFALO NARROWS (AUT),15.1,37.0,,SK
717,1586,2010-07-01,PELLY RANCH,15.3,,,YT
718,10881,2008-10-20,OAKPOINT MARINE,2.6,0.0,,MB
719,50820,2017-08-07,WILLIAMS LAKE A,21.0,0.0,,BC
720,535,2014-11-14,OOTSA L SKINS L SPILLWAY,-8.0,,,BC
721,3945,1993-10-04,RAINY RIVER,4.8,,,ON
722,7633,2005-08-16,NAGAGAMI (AUT),15.9,,,ON
723,10890,2015-07-03,CROWSNEST,19.4,37.0,,AB
724,52939,2015-09-05,CHETWYND A,8.1,,,BC
725,3950,1987-04-14,STRATTON ROMYN,,,,ON
726,3858,2007-07-25,FLIN FLON A,22.8,,,MB
727,541,2006-08-18,PUNTCHESAKUT LAKE,16.5,,,BC
728,1525,2005-01-16,BURWASH A,-25.0,,,YT
729,1091,2015-08-06,MIDWAY,19.8,,,BC
730,8092,2010-06-09,PUNTZI MOUNTAIN (AUT),11.3,39.0,91.0,BC
731,3945,1992-07-25,RAINY RIVER-COOPER,20.8,,,ON
732,43500,2015-10-07,CALLAGHAN VALLEY,9.6,0.0,,BC
733,1275,2006-08-27,KAMLOOPS A,23.6,0.0,,BC
734,3678,2012-07-02,STONY MOUNTAIN,25.3,,,MB
735,3945,1997-07-03,RAINY RIVER,12.0,,,ON
736,2538,2004-06-10,HUCKLEBERRY LO,12.0,,,AB
737,3394,2002-07-21,STONY RAPIDS A,14.6,0.0,,SK
738,30494,2021-08-29,TATLAYOKO LAKE RCS,12.7,32.0,98.0,BC
739,650,2018-06-03,SPOKIN LAKE 4E,9.5,,,BC
740,10760,2005-07-26,LITTLE CHICAGO,13.9,,,NT
741,3775,2017-05-11,BEAVER MINES,13.3,35.0,,AB
742,3678,2012-05-25,STONY MOUNTAIN,7.5,,,MB
743,3945,1997-03-16,RAINY RIVER,-12.5,,,ON
744,47087,2015-07-08,LA GLACE AGCM,,0.0,,AB
745,48872,2021-03-08,KEY LAKE,-11.8,37.0,,SK
746,52939,2015-02-27,CHETWYND A,-6.4,,,BC
747,3945,1997-07-14,RAINY RIVER,21.5,,,ON
748,6811,2018-08-10,SHERINGHAM POINT,,62.0,,BC
749,2765,1999-07-01,PANNY LO,14.0,,,AB
750,3945,1993-05-03,RAINY RIVER-COOPER,9.5,,,ON
751,4236,2015-08-05,BROCKVILLE PCC,19.3,,,ON
752,1705,2005-07-25,WRIGLEY A,,,,NT
753,3923,1991-08-05,RED LAKE A,15.8,0.0,,ON
754,51798,2014-06-25,WASECA RCS,,,,SK
755,3375,1998-06-03,ISLAND FALLS,6.5,,,SK
756,10188,2015-06-29,SWAN RIVER RCS,18.6,0.0,,MB
757,10890,2015-06-17,CROWSNEST,10.8,37.0,,AB
758,50777,2015-08-20,SLAVE LAKE RCS,11.6,46.0,,AB
759,655,2010-03-09,VANDERHOOF,-2.3,,,BC
760,1525,2004-09-20,BURWASH A,8.5,,,YT
761,8979,2010-08-05,ROCK RIVER,,0.0,,YT
762,31469,2015-09-15,FAIRVIEW AGDM,6.3,0.0,,AB
763,10188,2015-05-18,SWAN RIVER RCS,4.5,35.0,,MB
764,26893,2001-08-30,LA POCATIERE,14.4,44.0,93.0,QC
765,47087,2012-09-13,LA GLACE AGCM,12.6,0.0,,AB
766,43500,2015-07-04,CALLAGHAN VALLEY,22.4,0.0,,BC
767,1309,2021-07-31,100 MILE HOUSE 6NE,17.5,,,BC
768,1656,1995-09-17,FORT SIMPSON A,4.5,0.0,82.0,NT
769,655,2019-08-06,VANDERHOOF,21.5,,,BC
770,3678,2012-06-01,STONY MOUNTAIN,14.5,,,MB
771,53358,2022-06-14,ISLAND LAKE SOUTH,14.4,45.0,95.0,AB
772,7534,2022-08-18,BUFFALO NARROWS (AUT),20.4,,94.0,SK
773,1309,2021-08-27,100 MILE HOUSE 6NE,14.5,,,BC
774,3394,2006-11-12,STONY RAPIDS A,-16.4,0.0,,SK
775,3945,1995-05-12,RAINY RIVER,13.0,,,ON
776,3945,1992-02-02,RAINY RIVER-COOPER,-4.0,,,ON
777,536,2016-07-25,PEMBERTON AIRPORT CS,24.3,,,BC
778,30494,2021-09-01,TATLAYOKO LAKE RCS,11.9,,99.0,BC
779,47147,2012-09-13,LA CRETE AGCM,13.5,35.0,78.0,AB
780,3905,2013-07-07,THOMPSON A,15.6,39.0,,MB
781,2765,1999-08-20,PANNY LO,20.3,,,AB
782,10881,2015-06-03,OAKPOINT MARINE,15.0,32.0,,MB
783,50777,2015-08-16,SLAVE LAKE RCS,12.5,0.0,,AB
784,1665,1995-06-27,HAY RIVER PARADISE GDNS,12.5,,,NT
785,1705,2005-08-14,WRIGLEY A,,,,NT
786,47147,2021-08-12,LA CRETE AGCM,15.3,42.0,96.0,AB
787,3945,1991-09-01,RAINY RIVER-COOPER,16.5,,,ON
788,1210,2014-08-10,WASA,21.3,,,BC
789,10963,2017-09-08,CAP-ROUGE,,0.0,,QC
790,7534,2018-07-31,BUFFALO NARROWS (AUT),16.8,,83.0,SK
791,1665,1995-07-17,HAY RIVER PARADISE GDNS,15.5,,,NT
792,29371,2008-09-09,LA RONGE RCS,11.7,0.0,93.0,SK
793,3923,1991-06-16,RED LAKE A,19.5,56.0,,ON
794,3945,1993-09-30,RAINY RIVER,10.8,,,ON
795,51798,2014-07-11,WASECA RCS,16.0,33.0,,SK
796,1525,2004-12-27,BURWASH A,-13.8,,,YT
797,655,2010-01-24,VANDERHOOF,-12.0,,,BC
798,1210,2014-10-22,WASA,9.5,,,BC
799,47147,2012-08-05,LA CRETE AGCM,16.3,37.0,83.0,AB
800,3945,1993-04-07,RAINY RIVER-COOPER,4.0,,,ON
801,8092,2017-06-23,PUNTZI MOUNTAIN (AUT),13.5,39.0,,BC
802,3945,1991-11-10,RAINY RIVER-COOPER,-6.8,,,ON
803,1194,2021-10-22,KIMBERLEY PCC,5.5,,,BC
804,8092,2017-07-02,PUNTZI MOUNTAIN (AUT),17.3,48.0,,BC
805,3169,2004-05-03,CLIMAX,,,,SK
806,10183,2011-07-05,RED EARTH LO,,,,AB
807,4132,1999-07-04,SUDBURY A,23.4,82.0,96.0,ON
808,50820,2017-07-08,WILLIAMS LAKE A,20.1,33.0,,BC
809,4236,2015-06-15,BROCKVILLE PCC,18.0,,,ON
810,3923,1991-08-20,RED LAKE A,21.3,33.0,,ON
811,51538,2021-08-23,FORT ST JAMES AUTO,13.8,33.0,81.0,BC
812,3945,1991-12-13,RAINY RIVER-COOPER,-11.0,,,ON
813,655,2018-11-26,VANDERHOOF,3.5,,,BC
814,47087,2010-03-06,LA GLACE AGCM,-1.6,0.0,91.0,AB
815,8092,2010-06-30,PUNTZI MOUNTAIN (AUT),9.6,35.0,84.0,BC
816,51818,2017-08-30,CRANBROOK AIRPORT AUTO,22.6,0.0,,BC
817,10932,2005-01-19,GARDEN RIVER,-21.9,,,AB
818,1340,2015-08-19,VAVENBY,19.0,,,BC
819,52939,2015-05-26,CHETWYND A,16.8,,,BC
820,10760,2005-08-02,LITTLE CHICAGO,15.4,,,NT
821,1043,2003-10-01,OSOYOOS WEST,16.5,,,BC
822,1106,2021-07-08,CASTLEGAR BCHPA DAM,24.0,,,BC
823,47128,2017-07-21,FORT ASSINIBOINE AGCM,17.7,32.0,,AB
824,47087,2015-07-19,LA GLACE AGCM,,0.0,,AB
825,6873,1998-06-12,COLLINS BAY CAMECO,13.0,,,SK
826,10890,2015-08-26,CROWSNEST,15.3,0.0,,AB
